id;fecha_inventario;bodega;id_effi;nombre;categoria;excluido;razon_exclusion;inventario_teorico;inventario_fisico;diferencia;costo_manual;estado;contado_por;fecha_conteo;notas
2969;2026-04-30;Principal;346;CHOCOMIEL 80/20 x Kg;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.01;0.00;-0.01;21276.00;contado;lauramarcela758@gmail.com;2026-05-04 14:52:53;NULL
3135;2026-04-30;Principal;347;Miel OS Carmen 150 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;4664.00;contado;lauramarcela758@gmail.com;2026-05-04 15:12:32;NULL
3136;2026-04-30;Principal;348;Miel OS Carmen 275 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;7499.00;contado;lauramarcela758@gmail.com;2026-05-04 15:12:44;NULL
2970;2026-04-30;Principal;349;Miel OS Carmen 640 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;12.00;0.00;-12.00;14010.00;contado;lauramarcela758@gmail.com;2026-05-04 15:13:04;NULL
3137;2026-04-30;Principal;350;Miel OS Carmen 1000 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;20837.00;contado;lauramarcela758@gmail.com;2026-05-04 15:12:17;NULL
3053;2026-04-30;Principal;351;ETIQUETA MIEL OS CARMEN CRISTALIZADA  150G;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;3.00;3.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 12:40:41;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
3054;2026-04-30;Principal;352;ETIQUETA MIEL OS CARMEN CRISTALIZADA  275G;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;11.00;11.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 12:41:18;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
3055;2026-04-30;Principal;353;ETIQUETA MIEL OS CARMEN CRISTALIZADA  640G;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;26.00;26.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 12:42:18;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
3052;2026-04-30;Principal;354;ETIQUETA MIEL OS CARMEN CRISTALIZADA  1000G;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;5.00;5.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 12:39:52;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
2971;2026-04-30;Principal;355;CHOCOMIEL OS 135cc;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;2.00;2.00;0.00;6737.00;contado;lauramarcela758@gmail.com;2026-05-04 15:01:22;NULL
2972;2026-04-30;Principal;360;Chocomiel degustacion 65g;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;7.00;0.00;-7.00;3000.00;contado;lauramarcela758@gmail.com;2026-05-04 15:00:59;NULL
3138;2026-04-30;Principal;361;Miel Os Carmen degustacion 65 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;1.00;contado;lauramarcela758@gmail.com;2026-05-04 15:13:18;NULL
3139;2026-04-30;Principal;363;MACADAMIA CRUDA (SIN TOSTAR) X KILO;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.70;0.70;90000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:40:46;NULL
3140;2026-04-30;Principal;367;CREMA DE MACADAMIA X KILO;DESARROLLO DE PRODUCTO;0;NULL;0.00;0.00;0.00;140000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:40:27;NULL
3056;2026-04-30;Principal;372;DS Crema de miel x Kg;T999. PRODUCTOS QUE NO SE USAN;0;NULL;0.00;0.00;0.00;15000.00;contado;lauramarcela758@gmail.com;2026-05-04 14:02:29;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
2973;2026-04-30;Principal;373;MIEL FILTRADA  PASTEURIZADA SAN CARLOS x KILO;T01.03. AGROECOLOGICOS GRAL;0;NULL;2.01;0.00;-2.01;23000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:07:46;NULL
2974;2026-04-30;Principal;374;BOLSA GRAN FORMATO 13KG EMPAQUE MAT. PRIMA;T03.31. BOLSAS PLASTICAS;0;NULL;1.00;1.00;0.00;2566.36;contado;amaragonzalez21valen@gmail.com;2026-05-04 12:31:58;NULL
3142;2026-04-30;Principal;375;BOLSA VERDE 35KG IMPRESA EMPAQUE MAT. PRIMA;T03.31. BOLSAS PLASTICAS;0;NULL;0.00;0.00;0.00;6647.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:41:20;NULL
2975;2026-04-30;Principal;376;Etiquetas Chocolate 500g granulado Delantera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;39.00;44.00;5.00;1125.00;contado;lauramarcela758@gmail.com;2026-05-04 13:43:09;NULL
2976;2026-04-30;Principal;377;Etiquetas chocolate 250g granulado Delantera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;6.00;21.00;15.00;1250.00;contado;lauramarcela758@gmail.com;2026-05-04 13:32:49;NULL
3143;2026-04-30;Principal;379;DS AJI VARIEDADES x KG;DESARROLLO DE PRODUCTO;0;NULL;0.00;0.00;0.00;50000.00;contado;lauramarcela758@gmail.com;2026-05-04 14:51:32;NULL
3144;2026-04-30;Principal;380;EUCALIPTO EN RAMA X KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;20000.00;contado;lauramarcela758@gmail.com;2026-05-04 14:54:18;NULL
2977;2026-04-30;Principal;384;Miel Aromatica OS 275 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;8.00;6.00;-2.00;10554.71;contado;lauramarcela758@gmail.com;2026-05-04 15:11:37;NULL
2978;2026-04-30;Principal;387;Miel de Fuego OS 275 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;4.00;3.00;-1.00;9093.49;contado;lauramarcela758@gmail.com;2026-05-04 15:11:59;NULL
3146;2026-04-30;Principal;399;ETIQUETA CHOCOBEETAL 90g;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 11:33:29;NULL
2979;2026-04-30;Principal;400;ETIQUETA CHOCOBEETAL 130g;T03.21. ETIQUETAS ADESIVAS;0;NULL;7.00;15.00;8.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 11:32:35;NULL
2980;2026-04-30;Principal;401;ETIQUETA CHOCOBEETAL 200g;T03.21. ETIQUETAS ADESIVAS;0;NULL;12.00;12.00;0.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 11:33:11;NULL
3051;2026-04-30;Principal;402;ETIQUETA CREMA DE MACADAMIA CON NIBS DE CACAO 60g;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;51.00;51.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 11:43:20;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
3049;2026-04-30;Principal;403;ETIQUETA CREMA DE MACADAMIA CON NIBS DE CACAO 110g;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;55.00;55.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 11:39:24;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
3050;2026-04-30;Principal;404;ETIQUETA CREMA DE MACADAMIA CON NIBS DE CACAO 200g;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;55.00;55.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 11:41:51;Anulado en Effi 29-abr (depuración) — stock al 29-abr según trazabilidad. Contar físico para confirmar baja real.
2981;2026-04-30;Principal;405;CHOCOBEETAL OS 130 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;12.00;3.00;-9.00;6012.00;contado;lauramarcela758@gmail.com;2026-05-04 14:23:49;NULL
2982;2026-04-30;Principal;406;CHOCOBEETAL OS 230 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;10.00;11.00;1.00;8812.00;contado;lauramarcela758@gmail.com;2026-05-04 14:25:49;NULL
3147;2026-04-30;Principal;407;CHOCOBEETAL OS 90 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;4280.00;contado;lauramarcela758@gmail.com;2026-05-04 14:27:59;NULL
2983;2026-04-30;Principal;410;Chocolate Puro Cacao 250 grs Granulado LT;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;9.00;7.00;-2.00;19763.00;contado;lauramarcela758@gmail.com;2026-05-04 14:58:19;NULL
2984;2026-04-30;Principal;411;Chocolate Puro Cacao 500 grs Granulado LT;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;3.00;7.00;4.00;36623.00;contado;lauramarcela758@gmail.com;2026-05-04 14:59:54;NULL
2985;2026-04-30;Principal;412;CAJA CHOCOLATE OSCURO 73Pgm X UND;T03.41. CAJAS;0;NULL;1583.00;1626.00;43.00;1000.00;contado;lauramarcela758@gmail.com;2026-05-04 14:02:15;NULL
3150;2026-04-30;Principal;414;BOLSA PLASTICA COBERTURA 3x6" X UND;T03.31. BOLSAS PLASTICAS;0;NULL;0.00;0.00;0.00;5.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:03:28;NULL
2986;2026-04-30;Principal;478;Chocolate Puro Granulado x Kilo LT;T01.03. AGROECOLOGICOS GRAL;0;NULL;4.71;1.40;-3.31;67440.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:57:53;NULL
3213;2026-04-30;Principal;479;CREMA DE ALMENDRA X KILO;DESARROLLO DE PRODUCTO;0;NULL;0.00;0.00;0.00;100000.00;contado;lauramarcela758@gmail.com;2026-05-04 14:50:25;NULL
3214;2026-04-30;Principal;480;Tableta Chocolate 73% x 50grs CPM (sin empacar);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:21:16;NULL
3215;2026-04-30;Principal;481;Tableta Chocolate 73% con Mani x 50grs CPM (sin empacar);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:20:46;NULL
2987;2026-04-30;Principal;482;Tableta Chocolate 73% con Macadamia x 50grs CPM (sin empacar);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;5.00;0.00;-5.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:20:34;NULL
2988;2026-04-30;Principal;483;Tableta Chocolate 73% con Almendra x 50grs CPM (sin empacar);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;7.00;0.00;-7.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:20:24;NULL
3216;2026-04-30;Principal;484;Tableta Chocolate 73% con Nibs x 50grs CPM (sin empacar);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:20:59;NULL
2989;2026-04-30;Principal;485;MANTECA DE CACAO TEMPLADA X KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.90;0.90;0.00;95000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:14:22;NULL
2990;2026-04-30;Principal;490;Etiquetas Infusion 400g Delantera  x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;18.00;24.00;6.00;1125.00;contado;lauramarcela758@gmail.com;2026-05-04 13:50:01;NULL
3217;2026-04-30;Principal;491;ETIQUETA MIEL OS 500G PLAST.;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 12:22:15;NULL
3218;2026-04-30;Principal;492;ETIQUETA MIEL OS 265G PLAST.;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;150.00;contado;lauramarcela758@gmail.com;2026-05-04 12:17:55;NULL
2991;2026-04-30;Principal;493;Tableta Chocolate 73p con Macadamia 50 grs CPM;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;23.00;1.00;-22.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:23:14;NULL
2992;2026-04-30;Principal;494;Tableta Chocolate 73p con Mani 50 grs CPM;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;24.00;19.00;-5.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:24:07;NULL
2994;2026-04-30;Principal;495;Tableta Chocolate 73p con Almendra 50 grs CPM;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;19.00;0.00;-19.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:23:02;NULL
2995;2026-04-30;Principal;496;Tableta Chocolate 73p con Nibs 50 grs CPM;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;11.00;2.00;-9.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:24:21;NULL
2996;2026-04-30;Principal;497;Infusión de Cacao con Menta y Polen 400 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;8.00;3.00;-5.00;9013.00;contado;lauramarcela758@gmail.com;2026-05-04 15:09:43;NULL
3219;2026-04-30;Principal;498;Chocolate 100p Granulado LT 1000g;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;42825.00;contado;lauramarcela758@gmail.com;2026-05-04 14:57:03;NULL
3220;2026-04-30;Principal;499;Tableta Chocolate 100Pgm (sin empacar);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:20:03;NULL
2997;2026-04-30;Principal;500;SAL MARINA GRANO FINO SIN REFINAR X KG;T01.30. OTROS PRODUCTOS AGROECOLOGICOS;0;NULL;3.46;3.40;-0.06;8900.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:15:40;NULL
2998;2026-04-30;Principal;501;ETIQUETA MARAÑON 100G DELANTERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;45.00;45.00;0.00;1000.00;contado;lauramarcela758@gmail.com;2026-05-04 12:02:57;NULL
3221;2026-04-30;Principal;502;ETIQUETA MARAÑON 200G DELANTERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;4.00;4.00;1500.00;contado;lauramarcela758@gmail.com;2026-05-04 12:25:17;NULL
2999;2026-04-30;Principal;503;ETIQUETA MACADAMIA 100G DELANTERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;55.00;55.00;0.00;818.00;contado;lauramarcela758@gmail.com;2026-05-04 11:58:48;NULL
3222;2026-04-30;Principal;504;ETIQUETA MACADAMIA 200G DELANTERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;2.00;2.00;1500.00;contado;lauramarcela758@gmail.com;2026-05-04 12:22:54;NULL
3223;2026-04-30;Principal;505;ETIQUETA ALMENDRA 100G X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;818.00;contado;lauramarcela758@gmail.com;2026-05-04 15:41:11;NULL
3000;2026-04-30;Principal;506;ETIQUETA ALMENDRA 200G X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;14.00;5.00;-9.00;1500.00;contado;lauramarcela758@gmail.com;2026-05-04 12:39:27;NULL
3224;2026-04-30;Principal;507;ETIQUETA PRECIOS X HOJA;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;6500.00;contado;lauramarcela758@gmail.com;2026-05-04 13:07:11;NULL
3001;2026-04-30;Principal;508;ALMENDRAS TOSTADAS  KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.92;0.85;-0.07;42000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:36:32;NULL
3002;2026-04-30;Principal;509;ALMENDRA  x 100 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;4.00;4.00;0.00;11603.00;contado;lauramarcela758@gmail.com;2026-05-04 14:21:15;NULL
3225;2026-04-30;Principal;510;ALMENDRA  x 200 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;1.00;contado;lauramarcela758@gmail.com;2026-05-04 14:22:19;NULL
3226;2026-04-30;Principal;511;Macadamia Tostada x 200 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;1.00;contado;lauramarcela758@gmail.com;2026-05-04 15:10:39;NULL
3003;2026-04-30;Principal;512;Macadamia Tostada x 100 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;6.00;5.00;-1.00;8803.00;contado;lauramarcela758@gmail.com;2026-05-04 15:10:19;NULL
3227;2026-04-30;Principal;513;Marañon  x 100 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;8503.00;contado;lauramarcela758@gmail.com;2026-05-04 15:10:58;NULL
3004;2026-04-30;Principal;514;Marañon  x 200 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;1.00;1.00;0.00;19950.00;contado;lauramarcela758@gmail.com;2026-05-04 15:11:12;NULL
3005;2026-04-30;Principal;516;MARAÑON TOSTADO x KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;2.10;2.10;0.00;53781.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:37:43;NULL
3228;2026-04-30;Principal;517;CHOCOBEETAL OS 50 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;1.00;contado;lauramarcela758@gmail.com;2026-05-04 14:27:29;NULL
3229;2026-04-30;Principal;519;DESPERDICIO - CREMA DE MANI OS X KILO;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;29694.00;contado;lauramarcela758@gmail.com;2026-05-04 14:53:33;NULL
3230;2026-04-30;Principal;520;DESPERDICIO - CHOCOMIEL 80/20 x Kg;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;21276.00;contado;lauramarcela758@gmail.com;2026-05-04 14:53:58;NULL
3006;2026-04-30;Principal;521;DESPERDICO - COBERTURA CHOCOLATE CPM 73% OS X KILO;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.80;1.50;0.70;43432.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:04:44;NULL
3007;2026-04-30;Principal;523;Etiquetas Infusion 400g Trasera  x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;59.00;66.00;7.00;1125.00;contado;lauramarcela758@gmail.com;2026-05-04 13:55:57;NULL
3232;2026-04-30;Principal;524;Etiquetas Infusión 200g Trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;27.00;27.00;1250.00;contado;lauramarcela758@gmail.com;2026-05-04 13:48:55;NULL
3008;2026-04-30;Principal;525;Etiquetas Chocolate 500g Bombon Trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;25.00;46.00;21.00;1125.00;contado;lauramarcela758@gmail.com;2026-05-04 13:41:55;NULL
3009;2026-04-30;Principal;526;Etiquetas Chocolate granulado 500g  Trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;35.00;40.00;5.00;1125.00;contado;lauramarcela758@gmail.com;2026-05-04 13:38:12;NULL
3010;2026-04-30;Principal;527;Etiquetas chocolate 250g granulado Trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;24.00;39.00;15.00;1250.00;contado;lauramarcela758@gmail.com;2026-05-04 13:34:48;NULL
3233;2026-04-30;Principal;528;Etiquetas chocolate Bombon 250g Trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;-4.00;25.00;29.00;1250.00;contado;lauramarcela758@gmail.com;2026-05-04 13:45:57;NULL
3011;2026-04-30;Principal;529;Etiqueta Nibs de cacao 200g trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;36.00;54.00;18.00;800.00;contado;lauramarcela758@gmail.com;2026-05-04 12:59:58;NULL
3012;2026-04-30;Principal;530;ETIQUETA NIBS DE CACAO 100G trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;124.00;60.00;-64.00;410.00;contado;lauramarcela758@gmail.com;2026-05-04 12:53:40;NULL
3234;2026-04-30;Principal;531;Etiqueta tableta tornasol cacao organico x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;22.50;contado;lauramarcela758@gmail.com;2026-05-04 13:31:08;NULL
3235;2026-04-30;Principal;532;Etiqueta tableta tornasol 100p natural x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;22.50;contado;lauramarcela758@gmail.com;2026-05-04 13:30:49;NULL
3236;2026-04-30;Principal;533;Etiqueta tableta tornasol solo chocolate x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;655.00;655.00;19.54;contado;lauramarcela758@gmail.com;2026-05-04 13:29:51;NULL
3237;2026-04-30;Principal;534;Etiqueta tableta tornasol con macadamia x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;140.00;140.00;19.54;contado;lauramarcela758@gmail.com;2026-05-04 13:28:36;NULL
3238;2026-04-30;Principal;535;Etiqueta tableta tornasol con mani x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;277.00;277.00;19.54;contado;lauramarcela758@gmail.com;2026-05-04 13:28:50;NULL
3239;2026-04-30;Principal;536;Etiqueta tableta tornasol con almendra x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;205.00;205.00;19.54;contado;lauramarcela758@gmail.com;2026-05-04 13:28:07;NULL
3240;2026-04-30;Principal;537;Etiqueta tableta tornasol con nibs de cacao x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;318.00;318.00;19.54;contado;lauramarcela758@gmail.com;2026-05-04 13:29:13;NULL
3241;2026-04-30;Principal;538;Etiqueta tableta tornasol con sal marina x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;160.00;160.00;19.54;contado;lauramarcela758@gmail.com;2026-05-04 13:29:30;NULL
3013;2026-04-30;Principal;539;ETIQUETA ALMENDRA DE CACAO 100G TRASERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;57.00;66.00;9.00;410.00;contado;lauramarcela758@gmail.com;2026-05-04 11:27:02;NULL
3014;2026-04-30;Principal;540;ETIQUETA MIX FRUTOS SECOS 200G TRASERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;89.00;89.00;0.00;1350.00;contado;lauramarcela758@gmail.com;2026-05-04 12:50:48;NULL
3015;2026-04-30;Principal;541;ETIQUETA MIX FRUTOS SECOS 100G TRASERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;134.00;134.00;0.00;410.00;contado;lauramarcela758@gmail.com;2026-05-04 12:45:41;NULL
3016;2026-04-30;Principal;542;ETIQUETA MACADAMIA 100G TRASERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;55.00;55.00;0.00;818.00;contado;lauramarcela758@gmail.com;2026-05-04 12:00:36;NULL
3242;2026-04-30;Principal;543;ETIQUETA MACADAMIA 200G TRASERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;5.00;5.00;1500.00;contado;lauramarcela758@gmail.com;2026-05-04 12:24:50;NULL
3017;2026-04-30;Principal;544;ETIQUETA MARAÑON 100G TRASERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;45.00;54.00;9.00;1000.00;contado;lauramarcela758@gmail.com;2026-05-04 12:29:52;NULL
3243;2026-04-30;Principal;545;ETIQUETA MARAÑON 200G TRASERA X UNIDAD;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;4.00;4.00;1500.00;contado;lauramarcela758@gmail.com;2026-05-04 12:27:27;NULL
3244;2026-04-30;Principal;546;Miel Os vidrio 275 grs ( SIN ETIQUETAR);T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;6800.00;contado;lauramarcela758@gmail.com;2026-05-04 15:26:16;NULL
3245;2026-04-30;Principal;547;Miel Os vidrio 640grs ( SIN ETIQUETAR);T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;13000.00;contado;lauramarcela758@gmail.com;2026-05-04 15:26:36;NULL
3246;2026-04-30;Principal;548;Miel Os vidrio 150grs ( SIN ETIQUETAR);T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;4000.00;contado;lauramarcela758@gmail.com;2026-05-04 15:26:01;NULL
3018;2026-04-30;Principal;549;Etiqueta Almendra de Cacao 200g trasera x unidad;T03.21. ETIQUETAS ADESIVAS;0;NULL;45.00;35.00;-10.00;1350.00;contado;lauramarcela758@gmail.com;2026-05-04 11:31:26;NULL
3247;2026-04-30;Principal;550;Miel Os Vidrio 1000 grs ( SIN ETIQUETAR);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;19700.00;contado;lauramarcela758@gmail.com;2026-05-04 15:16:26;NULL
3248;2026-04-30;Principal;551;Chocolate 100p bombones LT 1000g;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;42825.00;contado;lauramarcela758@gmail.com;2026-05-04 14:56:49;NULL
3019;2026-04-30;Principal;552;Envase 750cc C/Tapa B. 63 - ESTERILIZADO;T03.01. ENVASES Y TAPAS;0;NULL;17.00;2.00;-15.00;2705.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 12:06:36;NULL
3020;2026-04-30;Principal;553;Envase 110cc C/Tapa  B. 46 - ESTERILIZADO;T03.01. ENVASES Y TAPAS;0;NULL;7.00;10.00;3.00;1500.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 12:05:01;NULL
3249;2026-04-30;Principal;554;Envase 230cc C/Tapa B. 63 - ESTERILIZADO;T03.01. ENVASES Y TAPAS;0;NULL;-2.00;9.00;11.00;1560.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 12:05:46;NULL
3021;2026-04-30;Principal;555;Envase 500cc C/Tapa B. 63 - ESTERILIZADO;T03.01. ENVASES Y TAPAS;0;NULL;13.00;1.00;-12.00;2055.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 12:06:03;NULL
3022;2026-04-30;Principal;556;Envase 50cc, B. 46 C Tapa - ESTERILIZADO;T03.01. ENVASES Y TAPAS;0;NULL;3.00;0.00;-3.00;827.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 12:06:18;NULL
3023;2026-04-30;Principal;557;CHOCOBEETAL OS 65 GRS (degustacion);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;10.00;3.00;-7.00;3000.00;contado;lauramarcela758@gmail.com;2026-05-04 14:26:24;NULL
3024;2026-04-30;Principal;558;BOLSA FLEX UP VENTANA MED CON ETIQUETAS CHOCOLATE BOMBONES 500 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;24.00;3.00;-21.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:06:39;NULL
